17/10/2023,31.14,,140.92,319
17/11/2025,29.3,,121.33,160
03/07/2022,18.1,,92.36,233
07/10/2025,20.03,,62.39,985
05/05/2023,21.83,2.11,138.82,526
06/06/2020,23.4,,112.51,1000
16/02/2025,24.94,,145.22,694
26/09/2021,18.03,2.79,93.02,679
09/04/2025,37.46,1.65,61.83,376
24/07/2025,24.44,2.51,108.88,978
02/11/2021,36.86,2.63,125.38,941
05/01/2024,35.7,1.15,58.1,657
11/05/2020,23.27,2.41,94.5,780
08/12/2024,19.02,1.65,91.15,595
06/02/2024,30.48,,127.27,503
11/12/2021,28.76,,69.44,211
17/03/2025,19.86,,55.0,727
13/09/2021,23.83,,95.04,138
22/06/2023,23.82,2.87,110.91,51
02/01/2021,41.17,,121.62,510
09/03/2023,32.37,,72.12,904
09/05/2023,42.64,2.04,127.52,702
24/08/2023,38.36,,73.6,921
14/09/2021,19.67,2.85,85.12,147
16/07/2021,35.43,,107.17,233
13/05/2021,25.36,,90.76,323
01/09/2021,41.77,,95.15,778
11/04/2023,33.92,,83.59,573
28/11/2021,22.29,,72.82,973
09/02/2021,19.03,,125.75,482
11/07/2020,22.16,,123.52,821
25/02/2021,43.93,1.16,132.61,304
21/03/2020,32.9,,84.11,915
10/05/2023,36.26,1.59,51.47,51
08/02/2023,34.32,1.97,122.19,379
07/06/2020,19.38,,135.87,984
15/12/2024,31.73,2.42,108.67,348
29/11/2022,24.13,,54.68,850
21/03/2021,36.47,1.21,88.97,608
09/08/2024,26.29,,113.14,746
29/02/2024,40.63,1.77,97.47,787
29/06/2021,40.73,,103.82,314
11/11/2024,31.73,3.0,54.18,114
20/08/2020,21.9,,141.23,615
12/06/2025,36.78,,95.3,897
24/08/2024,41.48,2.95,123.2,317
16/09/2022,29.68,2.36,122.34,955
22/07/2024,35.37,1.67,99.97,330
04/02/2021,18.24,2.07,122.2,358
17/02/2020,24.43,2.58,100.33,846
29/01/2024,32.63,1.81,69.44,849
06/10/2025,40.22,2.98,110.06,802
29/07/2020,31.02,,102.95,32
08/04/2022,18.86,,58.25,245
06/01/2024,28.2,,139.63,363
16/08/2023,32.51,1.07,118.57,950
09/03/2025,29.4,,92.31,628
19/02/2020,43.56,,85.32,934
19/08/2021,34.89,,148.2,672
24/03/2022,27.11,2.51,56.66,855
11/06/2022,33.03,,110.63,659
23/10/2024,33.5,1.3,101.79,47
14/08/2024,23.91,,108.24,791
19/06/2021,32.43,2.04,121.09,207
04/02/2022,24.44,,124.33,545
02/05/2025,20.16,1.05,89.56,379
11/04/2022,39.76,,101.93,11
31/03/2023,26.35,2.99,60.72,301
29/12/2022,42.53,1.19,75.05,450
05/02/2021,34.23,,133.41,41
03/02/2021,23.58,,119.72,868
04/01/2025,20.61,2.58,145.12,896
28/11/2022,33.34,,131.72,58
30/04/2025,23.11,2.91,59.55,641
08/09/2021,32.59,,149.01,174
21/07/2025,18.44,,120.95,348
19/01/2024,42.6,,123.98,491
29/05/2023,41.57,2.59,124.43,895
24/08/2023,23.33,,72.13,696
06/09/2022,40.39,,119.7,682
22/03/2022,30.29,2.33,117.11,119
26/04/2024,28.46,1.03,129.73,646
04/11/2023,40.55,2.24,128.58,722
09/03/2023,40.09,,141.54,160
07/08/2025,28.52,2.73,64.45,62
30/03/2024,22.83,,113.46,570
13/06/2023,36.85,1.21,72.07,119
09/12/2025,39.71,,64.33,467
24/12/2025,18.41,,56.29,611
17/03/2020,40.88,,144.01,615
15/08/2025,25.88,,128.86,213
12/02/2021,38.75,,93.84,177
04/03/2020,27.27,2.4,136.9,341
10/01/2020,42.9,2.4,142.84,313
12/01/2023,26.6,2.77,95.3,721
03/11/2025,31.43,1.04,137.56,351
14/03/2021,24.37,,120.35,823
10/09/2024,27.84,,139.17,348
14/12/2024,23.99,,119.34,160
24/08/2020,42.17,1.34,84.52,300
04/04/2021,20.92,1.87,67.63,57
12/07/2020,42.97,,75.43,133
15/04/2024,29.34,2.69,58.02,609
05/09/2025,41.88,,69.15,546
23/03/2022,40.3,,105.51,815
16/07/2023,31.98,,94.52,762
08/09/2021,36.09,1.53,127.08,766
14/09/2025,20.4,2.0,64.69,511
12/01/2021,22.65,1.15,135.23,128
28/01/2021,38.16,,57.32,780
08/10/2021,35.02,,98.02,111
12/11/2021,18.97,,72.78,876
08/10/2021,19.64,2.78,96.65,809
06/10/2023,41.81,2.49,145.45,863
01/11/2024,30.57,2.33,102.03,718
03/07/2022,24.56,,56.66,642
06/04/2025,28.6,1.78,89.36,834
20/10/2024,43.84,,128.19,925
15/09/2020,42.58,,56.32,601
05/02/2020,20.79,2.71,71.24,579
22/11/2021,25.09,1.78,105.2,512
14/04/2020,19.34,2.36,53.09,279
17/05/2025,32.2,2.63,70.96,810
25/01/2022,44.23,,146.03,313
12/07/2025,19.26,2.8,134.06,537
08/12/2021,19.72,2.1,133.69,215
29/12/2021,39.64,2.77,80.04,137
13/06/2025,35.11,1.21,55.44,967
09/12/2022,34.51,1.38,110.06,10
02/06/2020,21.66,,105.11,744
12/02/2025,43.84,,147.47,829
24/11/2020,36.8,2.77,100.3,676
18/04/2021,25.79,2.28,96.84,569
03/07/2022,29.98,1.42,75.37,957
20/03/2021,23.72,1.38,77.68,472
23/06/2021,30.68,,81.93,629
05/12/2024,42.7,2.78,141.88,28
31/03/2025,25.98,1.89,68.3,531
15/05/2021,40.5,2.23,55.23,881
10/08/2020,26.0,2.98,104.49,57
16/11/2023,20.17,,52.6,544
26/02/2024,24.57,,126.27,50
12/09/2022,36.68,,128.28,755
30/06/2025,21.91,1.62,139.95,481
26/10/2021,43.15,2.43,61.7,266
16/12/2024,30.59,1.34,147.59,951
23/06/2021,20.21,,111.58,192
05/01/2025,35.85,,57.34,611
06/07/2024,29.32,2.0,95.42,565
15/04/2022,29.93,,140.6,527
10/06/2020,40.23,,140.73,217
02/12/2024,34.3,,98.12,104
29/01/2022,18.28,,66.34,975
01/11/2021,24.93,2.1,103.7,35
28/05/2023,19.29,2.46,87.03,491
05/02/2024,19.24,,56.64,236
28/06/2024,43.27,,108.41,438
03/11/2024,34.32,1.45,115.14,35
04/09/2021,28.71,,88.11,819
08/04/2021,38.74,,143.16,335
19/08/2022,38.48,,97.84,863
27/07/2020,33.28,,80.6,208
09/04/2024,44.37,,111.78,653
17/11/2025,34.37,1.26,104.66,149
19/07/2023,33.01,,92.01,506
18/11/2024,42.66,,104.25,102
11/01/2022,29.13,,68.17,526
03/07/2021,25.43,,80.45,409
02/02/2021,25.46,2.01,147.64,859
14/02/2022,23.61,2.39,129.07,465
18/08/2021,39.96,1.22,112.18,940
13/03/2024,37.27,,89.23,702
06/08/2024,29.28,2.3,138.64,900
19/10/2023,36.47,,50.76,989
05/11/2021,37.74,,140.24,446
24/06/2025,21.99,,99.13,714
17/05/2020,24.21,,117.6,198
12/06/2023,35.88,,127.46,800
16/05/2023,36.45,,80.08,270
04/06/2022,31.17,1.82,60.85,557
24/03/2022,26.5,,127.62,143
03/10/2020,44.17,,74.78,148
27/02/2022,22.46,,119.88,343
25/05/2025,30.86,1.95,73.03,803
06/12/2025,28.74,1.59,120.11,711
01/09/2022,31.31,,65.77,93
22/09/2024,26.17,,112.54,619
23/01/2021,28.15,,58.09,638
18/03/2023,37.69,,109.21,949
21/02/2023,35.67,,120.09,234
02/11/2020,31.22,1.34,145.75,541
10/10/2023,42.77,,106.81,168
03/02/2021,25.59,,122.67,380
20/11/2022,38.65,1.09,105.3,124
24/09/2023,26.66,1.21,73.58,900
19/08/2020,44.53,,61.72,752
17/11/2021,21.36,,134.61,525
18/11/2021,37.24,,94.43,549
22/09/2020,20.73,2.26,123.92,415
22/11/2022,21.83,,77.32,953
04/07/2020,21.03,2.1,70.62,661
06/12/2025,31.14,1.98,64.63,366
06/02/2025,39.34,,134.7,646
05/12/2023,29.87,,84.55,290
02/05/2021,28.49,,59.56,768
20/04/2025,22.23,1.63,97.74,663
18/09/2025,21.24,1.27,54.39,704
10/04/2023,37.68,1.95,115.02,553
12/08/2020,43.71,2.89,132.61,528
11/09/2025,36.82,2.44,70.7,171
06/03/2024,43.47,,77.59,765
29/03/2023,25.1,1.57,100.62,297
20/09/2024,26.15,,138.47,357
25/03/2025,42.72,,123.48,55
30/01/2023,27.13,2.99,50.58,260
03/07/2021,20.32,,63.68,606
14/03/2025,18.12,,116.69,146
08/07/2022,42.22,,57.08,738
19/10/2020,34.73,2.92,119.0,988
14/06/2023,42.3,2.03,86.2,636
12/01/2024,41.24,,95.26,858
26/06/2024,35.07,2.03,83.3,987
18/05/2024,38.75,,128.48,469
22/11/2022,28.47,,62.54,393
21/09/2024,34.65,1.94,99.75,467
17/08/2023,33.84,1.62,105.4,711
12/09/2024,44.36,,84.37,184
26/04/2020,19.2,,124.68,216
25/01/2025,42.09,2.96,70.46,482
01/04/2022,44.71,,61.77,730
01/08/2025,32.05,,98.8,532
03/02/2021,27.52,2.66,76.93,239
16/11/2022,43.17,,88.79,489
10/10/2024,18.55,1.5,126.55,336
29/03/2025,20.45,2.02,112.86,873
16/10/2021,19.27,2.57,54.05,258
13/01/2022,29.26,1.25,136.05,446
14/12/2020,31.42,,80.56,984
01/10/2021,25.31,,117.25,629
21/09/2020,28.48,,149.15,244
31/12/2022,32.74,1.68,144.0,325
04/04/2020,38.42,,101.6,602
17/07/2021,42.29,,52.96,334
29/03/2023,30.28,,134.7,303
11/12/2024,41.87,,107.16,611
19/12/2021,34.46,1.3,131.08,240
30/07/2024,29.04,2.03,138.3,186
06/11/2022,24.39,2.2,137.61,201
22/02/2022,44.44,,56.49,933
14/10/2020,36.49,1.04,79.69,392
18/01/2025,35.14,,113.17,732
08/04/2021,43.75,2.39,107.6,350
22/10/2024,44.43,2.76,132.86,226
08/02/2025,41.79,,108.13,911
13/10/2023,29.56,,114.27,358
25/08/2024,38.41,,132.89,828
10/09/2024,41.0,2.74,66.64,376
11/04/2021,19.19,,93.24,431
26/05/2025,27.73,,66.63,157
09/04/2023,38.7,1.78,62.93,848
05/10/2022,35.49,1.41,81.2,832
02/12/2025,40.26,,110.94,512
02/09/2022,21.47,2.41,85.65,794
22/08/2023,44.03,,147.99,61
31/10/2023,40.14,,86.31,87
29/05/2020,32.64,,95.17,359
23/07/2025,31.93,,105.54,85
19/01/2021,19.31,,120.34,972
18/01/2022,30.22,,145.21,999
18/10/2021,37.25,,142.49,821
28/11/2022,40.07,1.14,125.06,724
15/09/2024,19.94,,148.22,872
21/07/2023,34.15,,76.31,174
27/12/2025,43.94,,121.52,790
03/01/2022,21.58,,62.89,561
21/06/2021,26.47,2.63,84.1,760
04/10/2025,36.47,1.72,98.31,756
26/11/2025,21.38,1.74,133.34,67
